
*                 FILE                 DATE               TARGET                 FOIL   COLL_CURRENT_L_MAX   COLL_CURRENT_L_MIN   COLL_CURRENT_L_AVE   COLL_CURRENT_L_STD   COLL_CURRENT_R_MAX   COLL_CURRENT_R_MIN   COLL_CURRENT_R_AVE   COLL_CURRENT_R_STD RELATIVE_COLL_CURRENT_L_MAX RELATIVE_COLL_CURRENT_L_MIN RELATIVE_COLL_CURRENT_L_AVE RELATIVE_COLL_CURRENT_L_STD RELATIVE_COLL_CURRENT_R_MAX RELATIVE_COLL_CURRENT_R_MIN RELATIVE_COLL_CURRENT_R_AVE RELATIVE_COLL_CURRENT_R_STD   TARGET_CURRENT_MAX   TARGET_CURRENT_MIN   TARGET_CURRENT_AVE   TARGET_CURRENT_STD     FOIL_CURRENT_MAX     FOIL_CURRENT_MIN     FOIL_CURRENT_AVE     FOIL_CURRENT_STD RELATIVE_TARGET_CURRENT_MAX RELATIVE_TARGET_CURRENT_MIN RELATIVE_TARGET_CURRENT_AVE RELATIVE_TARGET_CURRENT_STD EXTRACTION_LOSSES_MAX EXTRACTION_LOSSES_MIN EXTRACTION_LOSSES_AVE EXTRACTION_LOSSES_STD RELATIVE_COLL_CURRENT_MAX RELATIVE_COLL_CURRENT_MIN RELATIVE_COLL_CURRENT_AVE RELATIVE_COLL_CURRENT_STD
$                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                  4743           2020-08-10                    4                    1                  6.8                  5.3        6.22129464286       0.257905579981                  6.9                  4.4        5.41736607143       0.477481516014        6.10961365678         4.7448522829        5.57131124483       0.234767945676        6.18279569892        3.94265232975        4.85047725585       0.419126277701                101.7                 97.7        99.9162053571       0.439531886508                113.5                109.4        111.671026786        0.52712564509        90.6726457399        88.4341637011        89.4745303472       0.352414565595        1.06666666667      -0.807174887892       0.103681152076       0.268802261003        11.0611510791        9.66875559534        10.4217885007       0.265517219241
                  4749           2020-08-11                    4                    4                  5.7                  4.7        5.51042600897       0.172728817877                  5.7                  3.5        3.95695067265       0.207069305109        5.24379024839        4.36802973978         5.0370007529       0.145413445955        5.20547945205        3.19926873857        3.61709804545       0.186370698691                101.3                 96.8        99.7997757848       0.461232453039                110.7                107.6        109.391928251       0.558165922147        92.3713235294        89.9628252788        91.2321820961       0.325056722269        1.09990834097       -1.01102941176       0.113719105543       0.284897716743        9.58904109589        7.99632352941        8.65409879835       0.196155689514
                  4751           2020-08-12                    4                    4                  6.9                  4.5        5.46031578947        0.52434812187                    7                  3.5         4.7858245614       0.757759234151        6.19946091644        4.01069518717        4.94960402545        0.45735680205        6.23885918004        3.20512820513        4.33521644481       0.660731497915                101.7                 97.9         99.931754386       0.423948121648                113.1                  108        110.291508772       0.972433105494        92.4563017479                88.75        90.6124805968       0.717503288864       0.983899821109      -0.827966881325       0.102698932957       0.278493506043        10.6951871658        7.96703296703        9.28482047026       0.679494712702
                  4752           2020-08-12                    4                    4                    6                  4.8        5.70366729679       0.171344540883                  5.6                  3.8         4.2629489603       0.171338551109        5.46946216955        4.45454545455        5.17967878126       0.149189458087        5.07706255666        3.43891402715        3.87139710849       0.154364584456                101.9                 97.2        100.011379962       0.437213838636                111.9                107.6        110.113270321       0.496690069586        91.9340054995        89.8089171975        90.8264667583       0.301563720918        1.08794197643      -0.830258302583       0.122457351979       0.278788531157        9.61015412511        8.54545454545        9.05107588975       0.151204364291
                  4753           2020-08-12                    4                    4                  4.5                    4        4.35391061453      0.0965107042384                  3.5                  2.9        3.09909217877       0.103529945444         5.1724137931        4.58190148912        4.97308791805       0.104034671128        4.00457665904        3.28798185941        3.53980774667       0.115100856225                 81.1                 78.7        79.9597067039       0.377144776092                 89.1                 86.2        87.5481145251       0.416904418478        92.4485125858        90.3043968433         91.332974393        0.34574970323        1.24716553288       -0.91533180778       0.154129942254       0.335584446299        8.99772209567        8.06818181818        8.51289566471       0.143303876367
                  4755           2020-08-13                    4                    4                  7.2                  3.8        6.12034220532       0.608745419332                    8                  3.7        5.04501901141       0.530108586713                  6.4        3.40501792115        5.49798277515       0.526470779072        7.16845878136        3.38517840805        4.53234396846       0.464467156551                101.5                 97.8        99.9848669202       0.444859829003                113.4                107.4        111.281596958       0.856953063117        91.9487648673         88.630259624        89.8520915104       0.567652068412        1.08108108108      -0.723981900452       0.117581745962       0.288657203043        10.8928571429        8.41720036597        10.0303267436       0.495134990741
                  4756           2020-08-13                    4                    4                  6.5                  4.9        5.57421289355       0.352792377218                  6.7                  3.8        4.99051724138       0.662553238563        5.91985428051        4.40251572327        5.03896576279       0.323938721783        6.03603603604        3.43891402715        4.50825176826       0.577533372894                101.4                 97.3        99.9374812594       0.446665084739                112.8                108.4        110.632646177       0.755044633149        91.7582417582        89.0569395018        90.3352579087       0.490975290155        1.08205590622      -0.821917808219       0.117524560211       0.283956316216        10.5871886121        8.34845735027        9.54721753105       0.430549836935
                  4758           2020-08-14                    4                    4                  7.2                  4.6        5.96515837104       0.624131563618                  7.5                  3.6        5.01708144796       0.728061800828        6.41139804096        4.10347903657        5.37131502228       0.534320206506        6.69045495094        3.28767123288        4.51617140368       0.630997097216                101.9                 95.8        99.8897058824         0.4350885256                113.5                106.2        111.005165913        1.03173608376         91.904323827        88.3968113375        89.9929752928       0.782548364761        1.00090991811      -0.915750915751       0.119538281257       0.291339892031         11.320754717        8.21917808219        9.88748642597       0.726171134307
                  4759           2020-08-14                    4                    4                  6.6                  5.3        6.03339658444       0.171831412645                  6.2                    4        4.74273244782       0.382019166778        5.92991913747         4.7704770477        5.44506351517       0.148013756389        5.61085972851        3.61990950226        4.27932300854       0.330556589602                101.4                   98        99.9062239089       0.420913404488                112.7                108.5        110.802656546       0.619892077335        91.3949275362        88.8093106535        90.1674855894       0.417128782771        1.06856634016      -0.815217391304       0.108127886865       0.282868324221        10.7430617726        8.80503144654        9.72438652371       0.324672640674
                  4760           2020-08-14                    4                    4                    5                  4.5        4.77586460633      0.0975353338272                  4.4                  3.3        3.70073583517       0.247488137777        5.69476082005        5.03355704698        5.39441023211       0.116714802181        4.96613995485        3.70786516854        4.17937744727       0.271080341867                 81.2                 78.8         79.940397351       0.375453795018                   90                 87.2        88.5369389257       0.435666723189        91.3734392736        89.2222222222        90.2913399636       0.379197254265         1.2331838565      -0.908059023837        0.13487235704       0.352446860031        10.2708803612        9.10112359551        9.57378767939       0.199469040853
                  4762           2020-08-17                    1                    5                  8.7                  4.2         6.4983831283        1.34265332388                  8.9                  3.7        5.36850615114        1.01118840299        7.57839721254        3.69393139842        5.79584320503        1.09970209033        7.77292576419        3.38827838828        4.79000711316       0.823506871672                101.7                   98        99.8867135325       0.450883830946                115.5                106.8        111.735500879        2.26470080592        93.1354359926        86.4746945899        89.4316108242         1.8178857821        1.05913503972        -1.2962962963      -0.017461142416       0.332936907485        12.9144851658        7.64272559853        10.5858503182        1.75675097277
                  4763           2020-08-17                    1                    5                  8.1                  4.2        5.94325948179       0.971392631946                  7.2                  4.3        5.50799849793       0.531564561659        7.12401055409        3.77358490566        5.33237235407       0.827117395207         6.3829787234        3.85996409336        4.94602085957       0.454605163145                101.7                 95.9         99.889447991       0.439938841441                114.6                105.7        111.319376643        1.19655284157        92.2794117647        87.3905429072        89.7414609875       0.931543747723         1.1786038078       -1.10294117647      -0.019854201123       0.321784395061        12.2123893805        8.61287398005        10.2783932136       0.866225780298
                  4764           2020-08-17                    1                    5                  4.6                  3.8          4.193380406       0.149256329639                  5.7                  4.9        5.24730803177      0.0992660154993        4.19325432999        3.48943985308        3.83943212889       0.127970510859        5.26802218115         4.4384057971           4.80488507      0.0963286024383                101.4                 98.4         99.847749338       0.408306040157                110.8                107.4        109.211209179       0.488533699075        92.3643054278        90.6533575318        91.4269772938       0.315376358698       0.821167883212       -1.10497237569     -0.0712944927007       0.314977197672         8.9497716895        8.33333333333        8.64431719889      0.0949236415454
                  4766           2020-08-18                    1                    5                  8.6                    4        5.89305314345        1.10390085794                  7.5                    4        5.32115317819       0.749727696648        7.55711775044        3.71057513915        5.29491201318       0.929675097987        6.60211267606        3.61663652803        4.78443313422       0.623216049603                101.5                 98.3         99.874574505       0.437476284781                114.6                107.2        111.067245571        1.61575703879        92.6511627907        86.9947275923        89.9409711941        1.32046535545        1.09689213894       -1.01195952162      -0.020316341505       0.324047454596        12.2914837577        7.94520547945        10.0793451474        1.25823674163
                  4767           2020-08-18                    1                    5                  5.5                  3.9        4.91548338369       0.304835886007                    6                  5.1        5.46340634441       0.122480769151        5.00454959054        3.79377431907        4.45648416788       0.260079607995        5.42495479204        4.65328467153        4.95430014714        0.10924538896                101.4                 93.5        99.9483383686       0.436207170017                112.3                102.8         110.27673716       0.612331427282        91.9266055046        89.4454382826        90.6355639584       0.408330504502       0.990990990991       -1.00548446069     -0.0463482734078       0.314169501139        9.96376811594        8.76242095754        9.41078431502       0.261927229417
                  4768           2020-08-18                    1                    5                  4.4                  3.1        3.97908525755       0.261625703471                  4.4                  3.6        3.87464476021        0.12696451968        5.64826700899                    4        5.11215985089       0.323558879911        5.74412532637        4.59183673469        4.97905479558       0.170872269947                 71.4                 68.7        69.9849023091       0.341261554699                 79.2                 76.3        77.8236678508       0.414163382113        91.3436692506        88.4223918575        89.9288913778       0.456118879302        1.27877237852       -1.40664961637     -0.0201060242567       0.428510141745         10.641025641        9.51156812339        10.0912146465       0.224946227344
                  4770           2020-08-19                    1                    5                    7                  4.7        5.35811665495       0.525681803129                  5.9                  4.5        5.11943078004       0.277725096175        6.31199278629        4.27661510464        4.85298740057       0.457103049722        5.35390199637        4.07239819005        4.63803716857        0.24403760483                101.5                 96.3        99.9325368939       0.449504718315                112.7                105.9        110.371855235       0.712062419873        92.1173235564        88.6809269162        90.5442682866       0.540487080999                    1       -1.00824931256      -0.035292855718       0.326180689367        10.7014388489        8.64422202002        9.49102456914       0.423779007353
                  4771           2020-08-19                    1                    5                  5.7                  4.6        5.17539226942       0.205835014432                  6.7                  5.5        6.14741676234       0.232208537478        5.09383378016        4.15537488708         4.6540012345        0.16813911378        5.97680642284        4.95495495495        5.52821516757       0.190709288241                101.1                 98.3        99.9255644853       0.397972421617                113.1                108.9        111.189246077       0.633219866597        91.3400182315        88.5612153709        89.8715935788       0.432016858761       0.907441016334       -1.00640439158     -0.0538099809145       0.308470937271        10.7939339875        9.45945945946        10.1822164021       0.298086784186
                  4772           2020-08-19                    1                    5                  4.9                  3.7        4.60262675626       0.260724408982                  5.2                  4.2        4.47544288332       0.154177827954        5.53047404063        4.16666666667        5.17009781826       0.281576408111        5.85585585586        4.72972972973        5.02801060618       0.177510307031                 81.1                 78.2        79.9626756261       0.362126921962                 90.4                   87        89.0135613928       0.453910543341        91.1963882619        88.6033519553        89.8332840613       0.428563018832        1.11482720178                -1.25     -0.0313924857644       0.397141004821        10.6741573034        9.77528089888        10.1981084244        0.21694696548
                  4774           2020-08-20                    1                    6                  8.5                  3.5        6.03259147492        1.28596639925                  8.3                  4.1        5.33198792908       0.704431043137        7.47581354442         3.2437442076        5.40831530984        1.07821947918        7.23626852659        3.73406193078        4.78712835879       0.574716655093                  102                 97.1        99.8737457563       0.454257160595                114.9                105.4        111.227310449        1.81827998564        92.7121771218        86.8305531168        89.8154830212         1.4637987659         1.1701170117      -0.919963201472     -0.0109266898795       0.305764280074        12.7528583993        7.92626728111        10.1954436686        1.40131122987
                  4775           2020-08-20                    1                    6                  5.5                    4        5.08823751891       0.310363231417                  5.2                  3.9        4.12670196672        0.13593242897        5.05514705882        3.76492194674        4.66188559261       0.268160507781        4.75319926874        3.55839416058        3.78176798871       0.125910899519                101.3                   97        99.9550680787       0.437838733249                  111                105.8        109.123184569       0.599561358172         92.936802974        90.4458598726        91.5997902699       0.407596456849        1.00732600733       -1.02803738318     -0.0434438512078       0.318287264557        8.91544117647        7.81968721251        8.44365358132       0.262653141072
                  4777           2020-08-21                    1                    6                  8.4                  3.8        5.64320333207        1.21020532676                  8.1                  3.9        5.17341915941       0.645015263004        7.30434782609        3.46083788707        5.08314328738         1.0248443759         7.1554770318        3.56164383562        4.66677598948        0.52941293589                101.4                 93.1        99.9072699735       0.456647819208                  115                106.7        110.725293449        1.69348601629        92.9840972872        83.3482542525         90.249687415         1.3578998758        6.17726051925        -1.0989010989     0.00039330809629       0.333698803166        12.2251539138        7.74253731343        9.74991927686        1.29660311653
                  4778           2020-08-21                    1                    6                  6.3                    4        4.91025195482        0.50610437598                  5.7                  4.4        4.94900086881       0.233985510105        5.69620253165        3.69685767098        4.47523525193        0.44607035859        5.24861878453        3.97111913357         4.5127698856       0.227627592877                101.3                 98.3        99.8660295395       0.460462649332                111.5                107.4        109.685143354       0.602006456395        92.0955882353        89.8106402164        91.0491192874       0.383105568535        0.90661831369      -0.908265213442     -0.0371244249575       0.316964368279        9.67450271248        8.50091407678        8.98800513753       0.244767153384
                  4780           2020-08-21                    4                    5                  6.2                  4.8        5.56374298827       0.241650079814                  5.8                  3.9        4.69398266191       0.343667856838        5.60578661844         4.3557168784        5.04534964202       0.216099048907        5.29197080292        3.54868061874        4.25633663581       0.306638680831                102.3                 95.5        99.9753187149       0.460951184834                  112                105.3        110.273074962       0.543525405464        91.9964028777        89.6768402154        90.6623577792       0.339054180403       0.902527075812      -0.909090909091      0.0359559429454        0.28640207787        10.3074141049        8.45323741007        9.30168627783       0.227380123399
                  4781           2020-08-21                    4                    5                  4.7                    4         4.4028057554       0.135389280348                  4.1                    3        3.35769784173       0.206081343676        5.37142857143        4.55062571104        5.01632304025       0.154557022155        4.66970387244        3.39750849377        3.82538505447       0.231806672092                 81.1                 78.4        79.9599280576       0.379945085776                 88.9                 86.4        87.7707194245       0.413058673847        92.2196796339        89.9886234357        91.1015768997       0.352526159801        1.13765642776       -0.91533180778      0.0567150055513       0.352835350625        9.33940774487        8.39954597049        8.84170809472       0.140513923841
                  4782           2020-08-23                    1                    6                  2.8                  1.9        2.57732997481       0.192530345499                  2.7                  1.8        2.04861460957       0.175097943338        5.16605166052        3.43580470163        4.72282830701       0.347693813215        4.93601462523        3.24909747292        3.75475109839       0.327046175893                 51.2                 48.4        49.9801007557       0.416573512249                 55.6                 53.1        54.5692695214       0.417938710996        93.1226765799        90.1818181818        91.5910833513       0.503510977131        1.45454545455       -1.47874306839     -0.0686627566938       0.485989674572         9.1407678245        7.59493670886         8.4775794054       0.308787704775
                  4783           2020-08-23                    4                    5                  2.9                  2.7        2.84948979592      0.0510076514664                  2.9                  1.9        2.29770408163       0.231057538076        5.23465703971        4.80427046263        5.06892306012      0.0981308761888        5.14184397163        3.38078291815        4.08589308535       0.396657913686                 51.6                   50        50.9903061224       0.267371766256                 57.2                 55.3        56.2176020408       0.362912488462        92.4596050269        89.2605633803        90.7040565317       0.562053626714        1.41843971631       -1.26126126126       0.141127322814        0.43982695153        10.1063829787        8.48056537102        9.15481614547       0.347293017829
                  4784           2020-08-23                    1                    6                  5.5                  5.2        5.38081534772      0.0724117387468                  3.9                  3.5        3.73285371703      0.0645943638308        5.09259259259        4.75319926874        4.93774963059      0.0656420694533        3.61445783133        3.23774283071        3.42550061155       0.059824967382                101.3                 98.1        99.9338129496       0.482582077387                110.3                107.4        108.973860911       0.482909556881          92.48395967         90.925756187          91.70475669       0.313838485793         0.6416131989      -0.829493087558     -0.0680069320937       0.311157196309        8.60805860806        8.10313075506        8.36325024214       0.107983757927
                  4786           2020-08-24                    4                    5                  6.9                  3.5        5.76391646696        0.54465652897                    9                  3.7        5.16795617939       0.657295377081        6.19389587074        3.13059033989        5.19333939746       0.483096413172        8.05008944544        3.37591240876        4.65538431758       0.579804335011                101.8                   98        99.9410133516       0.459919243495                112.9                  108        110.975248203       0.720906188518        91.8699186992         88.382484361        90.0595272402       0.528231343672        1.17967332123      -0.818181818182      0.0917490447059       0.302054759417        11.1806797853        8.21167883212        9.84872371504       0.454771727274
                  4787           2020-08-24                    4                    5                  6.1                  5.1        5.78463561232       0.154668881855                  7.3                    4        4.59620586026        0.45969466853        5.55555555556        4.57399103139         5.2375873597       0.148383039798        6.57065706571          3.600360036        4.16058384643       0.406873240092                  102                 98.1        99.9510518407       0.485922042072                112.6                  108        110.450976709       0.519981094176         91.726618705        88.5201793722         90.494472369       0.414371180102         1.0781671159      -0.996376811594       0.107356424894        0.28916642335        11.2511251125        8.63309352518        9.39817120613       0.309630347223
                  4789           2020-08-24                    4                    5                  6.4                  5.3        5.72322738386       0.255666059765                  5.8                  4.1        4.90929095355       0.411300324472        5.75539568345         4.7448522829        5.17141297542       0.238373420261        5.25362318841         3.7037037037        4.43500754522       0.363796610706                101.2                 97.7         99.932396088       0.449342774159                112.5                108.6        110.678850856       0.512585039524        91.2058023572        89.0582959641        90.2910762262       0.330136926202       0.981266726137      -0.817438692098       0.102503253203       0.283790759116        10.2355072464        8.97552130553        9.60642052064        0.20185813917
                  4791           2020-08-25                    4                    5                  7.3                  4.5        5.93047619048       0.608495660634                  7.9                  3.8        5.21185185185       0.726325772614        6.49466192171        4.02504472272        5.33140435726       0.528569160487        7.06618962433        3.45140781108        4.68349758179       0.629474977451                101.6                 98.2        99.9317813051       0.436026027251                113.4                108.4        111.205714286       0.924643489822        91.6819012797        88.0570409982        89.8672753269       0.725911823394        1.17967332123      -0.818926296633        0.11782273406       0.298312930968        11.5864527629        8.44686648501         10.014901939       0.667750771547
                  4792           2020-08-25                    4                    5                  6.2                  5.4        5.93339636914       0.121421703923                  5.7                    4        4.85563540091       0.330111401294        5.63124432334        4.90463215259        5.35285061672       0.105543154423        5.16304347826        3.59066427289        4.37970758624       0.285203342042                101.4                 96.9        99.9300302572       0.436529601381                112.5                107.1        110.845385779       0.589383414099        91.5607985481        88.9288928893         90.153809708       0.371357982233        1.07623318386      -0.811541929666       0.113632089048         0.2810580372        10.7789855072        8.79712746858        9.73255820296       0.278579209128
